,default_profile,favourites_count,followers_count,friends_count,id,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
0,100.0,0.1384022572816218,0.0,0.0,2559057222,0.004184840056134579,0.0,37.96573875802997,bot,0.0513047324192835,0.21716054842989826,2.709531735934661,7,63,0.0,False,7,57,6.553079947575361
1,100.0,0.39181087091945893,3.857376772603251e-05,0.0014933822800689129,119284832,0.07334292960449654,0.0,71.39186295503211,bot,0.531920460491889,0.3636839351125065,1.375,1,1,42.10526315789473,False,1,1,0.0
2,100.0,0.4070323004371933,0.021189052784006235,0.0489422101786221,19663518,0.21739522567471528,0.0,79.91434689507494,human,1.4279620853080568,0.34218009478672984,0.08203436113323473,17,107,92.41850683491062,False,17,91,3.9935240151106317
3,0.0,1.6949343646321628,1.565289742275639,0.060957149431903807,72878707,0.2606145221165189,0.0,75.11777301927194,human,1.8078078078078077,1.5047547547547548,0.0013831003009552325,3,18,99.86188100233171,False,3,16,3.9755351681957185
4,0.0,18.704318094051523,0.15068119104029737,0.2301166331560734,23595924,2.4642935737451794,100.0,79.03640256959314,human,16.34553720985882,15.878439818138311,0.05423913217388522,22,148,94.85513954864852,False,23,125,4.06860789788592
5,0.0,0.9564131546976432,0.0012415931486816714,0.017649063309905334,173807264,0.8004949655652601,0.0,68.11563169164882,bot,6.047696920141728,0.9247751430907605,0.5048543689320388,15,75,66.45161290322581,False,14,61,3.0799475753604195
6,100.0,0.03608042552351852,1.9286883863016256e-05,0.006923863298501323,1150295048,0.0014069720878383497,0.0,48.479657387580296,bot,0.014171511627906976,0.046511627906976744,12.75,8,63,7.2727272727272725,False,8,56,5.5045871559633035
7,0.0,13.72211871023754,0.003618701584798425,0.0331259342124377,791449,8.067974789946282,0.0,95.01070663811562,bot,45.40852791878173,9.884467005076143,0.3251165889407062,8,47,75.465057817999,False,8,40,3.669724770642202
8,100.0,0.8543732012639425,0.00046529607319526715,0.021857686099190452,926425458,0.2761994437048822,0.0,50.449678800856525,bot,2.691983122362869,1.0657524613220817,1.6683937823834196,1,9,37.4757281553398,False,1,9,7.339449541284405
9,100.0,0.3926565058926664,0.018409330647249016,0.25333193950987193,316147373,0.19188934705672264,0.0,61.39186295503211,human,1.5853949329359165,0.41520119225037255,0.48873755893137766,11,71,67.1710063335679,False,12,59,3.5932721712538234
10,100.0,18.1354876354073,0.04239739245187549,0.21097418756609915,26744624,1.3166372645576516,100.0,78.69379014989293,human,8.766754744174873,15.454720153735288,0.17673149095871715,23,150,84.98115395766888,False,22,128,4.420350291909926
11,100.0,0.4312738363358073,7.232581448631096e-06,0.0026473594964858,1376003718,0.08499554458838851,0.0,46.80942184154175,bot,0.881077038145101,0.5721765145848915,13.0,1,1,7.142857142857142,False,1,1,0.0
12,0.0,2.44219380262316,0.679785508635871,0.0937436785806895,39588492,0.37995461613111536,0.0,77.68736616702355,human,2.558794946550049,2.1049562682215743,0.004897718890086818,6,76,99.51261518480743,False,6,71,9.938837920489297
13,0.0,14.432170209407408,0.005265319294603438,0.17825553943004388,224666841,1.1770944944099917,0.0,65.35331905781584,human,9.216949152542373,14.463276836158192,1.2023809523809523,22,139,45.40540540540541,False,22,118,4.0033361134278564
14,0.0,0.865084577591237,0.002565155553781162,0.011675534189629683,866648466,2.650951870731734,0.0,51.0492505353319,bot,25.58565459610028,1.0685933147632312,0.16165413533834586,4,19,86.08414239482201,False,4,16,2.7522935779816518
